Date,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag7,AQI_3d_avg,AQI_7d_avg,Pm2.5_lag1,Pm2.5_lag2,Pm2.5_lag3,Pm2.5_3d_avg,Pm10_lag1,Pm10_lag2,Pm10_lag3,Pm10_3d_avg,No2_lag1,No2_lag2,No2_3d_avg,So2_lag1,So2_3d_avg,Co_lag1,Co_3d_avg,wind_pm25,temp_humidity,sin_day,cos_day,day_of_week,AQI_target
1/30/2021,422,77,162,245,328,265.2857143,128.52,36.87,91.55,98.92666667,195.88,102.99,83.55,108.8066667,67.68,26.99,52.15,15.53,26.96,7.3,7.08,358.03775,2962.735417,0.49377555,0.869589389,5,485
1/31/2021,485,422,77,359,310.6666667,217.5714286,131.39,128.52,36.87,152.07,27.55,195.88,102.99,105.1866667,61.78,67.68,53.78,32.88,19.71,4.74,4.953333333,745.94,2470.458333,0.508670944,0.860961016,6,25
2/1/2021,25,485,422,116,242,231.8571429,196.3,131.39,128.52,129.91,92.13,27.55,195.88,88.85666667,31.88,61.78,63.19333333,10.72,24.77666667,2.82,5.69,155.1,2600.18125,0.523415607,0.852077521,0,216
2/2/2021,216,25,485,236,82,198.8571429,62.04,196.3,131.39,121.13,146.89,92.13,27.55,132.5933333,95.92,31.88,69.31,30.73,24.33666667,9.51,5.07,316.0254166,3092.888889,0.538005172,0.842941537,1,5
2/3/2021,5,216,25,162,204.6666667,231.8571429,105.05,62.04,196.3,59.44,158.76,146.89,92.13,145.6633333,80.13,95.92,75.81666667,31.56,31.1,2.88,6.433333333,48.66333333,3316.775694,0.552435313,0.833555772,2,393
2/4/2021,393,5,216,77,226.3333333,261,11.23,105.05,62.04,92.5,131.34,158.76,146.89,107.31,51.4,80.13,68.85666667,31.01,35.89333333,6.91,4.993333333,640.8495,2945.861111,0.566701756,0.823923006,3,281
2/5/2021,281,393,5,422,250.6666667,211.8571429,161.22,11.23,105.05,92.18666667,31.83,131.34,158.76,153.39,75.04,51.4,54.81666667,45.11,38.15333333,5.19,5.506666667,311.4624167,2563.6,0.580800273,0.814046094,4,78
2/6/2021,78,281,393,485,166,162.4285714,104.11,161.22,11.23,112.79,297,31.83,131.34,207.4733333,38.01,75.04,58.68,38.34,42.56333333,4.42,3.876666667,234.9453334,2291.422916,0.594726687,0.803927962,5,139
2/7/2021,139,78,281,25,100.3333333,170.8571429,73.04,104.11,161.22,101.6733333,293.59,297,31.83,295.8133333,62.99,38.01,51.00666667,44.24,33.41,2.02,3.83,370.823,2668.334722,0.60847687,0.793571609,6,84
2/8/2021,84,139,78,216,175.6666667,183.4285714,127.87,73.04,104.11,132.77,296.85,293.59,297,285.0166667,52.02,62.99,57.86,17.65,27.93,5.05,4.036666667,761.6349999,3368.277777,0.622046748,0.782980104,0,304
2/9/2021,304,84,139,5,134.6666667,185,197.4,127.87,73.04,119.2333333,264.61,296.85,293.59,207.1866667,58.57,52.02,62.63,21.9,26.61666667,5.04,4.053333333,125.396,3522.2,0.635432301,0.772156584,1,16
2/10/2021,16,304,84,393,184.3333333,162.1428571,32.43,197.4,127.87,132.36,60.1,264.61,296.85,164.6166667,77.3,58.57,76.81666667,40.3,22.19666667,2.07,3.713333333,518.475,3573.333333,0.648629561,0.761104259,2,233
2/11/2021,233,16,304,281,84.33333333,122.5714286,167.25,32.43,197.4,108.2233333,169.14,60.1,264.61,120.4633333,94.58,77.3,76.63333333,4.39,31.32,4.03,4.27,454.1303333,3575.429862,0.661634618,0.749826401,3,4
2/13/2021,4,233,16,78,166.3333333,148.8571429,124.99,167.25,32.43,144.1033333,132.15,169.14,60.1,177.0566667,58.02,94.58,54.49666667,49.27,29.16,6.71,3.96,825.24575,3067.006945,0.687052767,0.726607525,5,262
2/14/2021,262,4,233,139,118.6666667,141.8571429,140.07,124.99,167.25,93.43666667,229.88,132.15,169.14,219.1866667,10.89,58.02,49.7,33.82,32.47,1.14,5.736666667,106.4958333,1976.464583,0.699458327,0.714673386,6,90
2/15/2021,90,262,4,84,230.3333333,178.2857143,15.25,140.07,124.99,55.74666667,295.53,229.88,132.15,251.7233333,80.19,10.89,45.72,14.32,17.08333333,9.36,4.39,60.69266667,3100.2125,0.711656622,0.702527474,0,339
2/16/2021,339,90,262,304,188,154.1428571,11.92,15.25,140.07,48.57333333,229.76,295.53,229.88,197.05,46.08,80.19,44.20333333,3.11,12.66666667,2.67,6.3,724.1429166,2644.35,0.723644038,0.690173388,1,135
2/17/2021,135,339,90,16,221,178.8571429,118.55,11.92,15.25,63.48,65.86,229.76,295.53,128.8333333,6.34,46.08,33.41,20.57,18.96,6.87,5.593333333,349.825,2115.475695,0.735417023,0.677614789,2,189
2/18/2021,189,135,339,233,197.3333333,183.8571429,59.97,118.55,11.92,121.7666667,90.88,65.86,229.76,60.64333333,47.81,6.34,39.98666667,33.2,21.51333333,7.24,6.076666667,898.1004999,1316.7875,0.746972088,0.664855398,3,268
2/19/2021,268,189,135,4,165.3333333,188.8571429,186.78,59.97,118.55,119.39,25.19,90.88,65.86,74.60666667,65.81,47.81,69.01666667,10.77,25.28333333,4.12,4.863333333,426.1815,1826.977778,0.758305808,0.651898996,4,39
2/20/2021,39,268,189,262,251.3333333,215.2857143,111.42,186.78,59.97,147.1633333,107.75,25.19,90.88,59.80666667,93.43,65.81,69.51,31.88,26.74,3.23,5.373333333,943.3258333,2119.483334,0.769414827,0.638749422,5,447
2/21/2021,447,39,268,90,201.6666667,219.4285714,143.29,111.42,186.78,108.6666667,46.48,107.75,25.19,129.9266667,49.29,93.43,75.80666667,37.57,36.34666667,8.77,6.66,378.4310833,1490.577778,0.780295851,0.625410573,6,119
2/22/2021,119,447,39,339,325.6666667,229.7142857,71.29,143.29,111.42,99.48333333,235.55,46.48,107.75,148.52,84.7,49.29,50.32666667,39.59,26.51333333,7.98,6.116666667,432.6294166,1370.308334,0.790945657,0.611886401,0,411
2/23/2021,411,119,447,135,230,233.2857143,83.87,71.29,143.29,59.12,163.53,235.55,46.48,166.8233333,16.99,84.7,60.59333333,2.38,24.82333333,1.6,3.41,78.43999999,1934.683334,0.801361088,0.598180914,1,160
2/24/2021,160,411,119,189,215.6666667,217.1428571,22.2,83.87,71.29,85.89333333,101.39,163.53,235.55,151.29,80.09,16.99,61.16,32.5,23.86666667,0.65,1.736666667,649.3961666,2494.804167,0.811539059,0.584298174,2,76
2/25/2021,76,160,411,268,105.3333333,190.2857143,151.61,22.2,83.87,94.17,188.95,101.39,163.53,191.8033333,86.4,80.09,73.93333333,36.72,37.54333333,2.96,3.86,704.7383333,1294.135416,0.821476553,0.570242293,3,80
2/26/2021,80,76,160,39,75.33333333,194.7142857,108.7,151.61,22.2,116.37,285.07,188.95,101.39,184.4233333,55.31,86.4,77.90666667,43.41,30.41333333,7.97,6.036666667,410.7,1534.190972,0.831170626,0.556017437,4,70
2/27/2021,70,80,76,447,128,164.2857143,88.8,108.7,151.61,120.81,79.25,285.07,188.95,163.9,92.01,55.31,77.07,11.11,20.17666667,7.18,7.443333333,1074.793833,2148.130556,0.840618406,0.541627821,5,234
2/28/2021,234,70,80,119,117.6666667,154.2857143,164.93,88.8,108.7,131.0133333,127.38,79.25,285.07,81.20333333,83.89,92.01,75.43666667,6.01,20.32666667,7.18,7.58,931.0551666,1243.038195,0.849817092,0.527077709,6,49
3/1/2021,49,234,70,411,111.6666667,103,139.31,164.93,88.8,124.27,36.98,127.38,79.25,111.0433333,50.41,83.89,74.35666667,43.86,23.34333333,8.38,6.763333333,274.8514166,1113.244445,0.858763958,0.512371412,0,52
3/2/2021,52,49,234,160,144.6666667,127.7142857,68.57,139.31,164.93,122.3966667,168.77,36.98,127.38,129.8233333,88.77,50.41,69.55,20.16,31.1,4.73,7.65,605.378,1284.309028,0.867456355,0.497513289,1,333
3/4/2021,333,52,49,76,150,126.1428571,159.31,68.57,139.31,92.79666667,183.72,168.77,36.98,181.1933333,69.47,88.77,77.84666667,29.28,32.54666667,9.84,6.803333333,162.89475,3145.2125,0.88406751,0.467359217,3,65
3/5/2021,65,333,52,80,216.6666667,150.7142857,50.51,159.31,68.57,126.5166667,191.09,183.72,168.77,187.56,75.3,69.47,51.89333333,48.2,27.69333333,5.84,7.36,554.4513334,2409.670833,0.891981346,0.452072204,4,252
3/6/2021,252,65,333,70,261,207.2857143,169.73,50.51,159.31,100.9666667,187.87,191.09,183.72,176.23,10.91,75.3,57.57,5.6,24.43666667,6.4,5.8,374.7253333,3272.575,0.89963087,0.436651232,5,466
3/7/2021,466,252,65,234,270.3333333,187.1428571,82.66,169.73,50.51,112.84,149.73,187.87,191.09,192.63,86.5,10.91,57.10333333,19.51,9.063333333,5.16,6.366666667,302.17275,3829.614583,0.907013813,0.421100871,6,93
3/8/2021,93,466,252,49,219.6666667,194.4285714,86.13,82.66,169.73,119.2666667,240.29,149.73,187.87,220.7366667,73.9,86.5,58.23333333,2.08,13.21666667,7.54,4.443333333,986.0021667,3503.466667,0.914127988,0.405425728,0,100
3/9/2021,100,93,466,52,201.3333333,245.7142857,189.01,86.13,82.66,145.7766667,272.19,240.29,149.73,256.12,14.3,73.9,49.21,18.06,19.98,0.63,3.626666667,916.3735,3057.438889,0.920971288,0.38963045,1,411
3/18/2021,411,100,93,333,231,224.1428571,162.19,189.01,86.13,128.37,255.88,272.19,240.29,242.1966667,59.43,14.3,34.09,39.8,23.68333333,2.71,1.196666667,116.4243333,3215.333334,0.970063922,0.242849722,3,182
3/19/2021,182,411,100,65,219,224,33.91,162.19,189.01,126.5366667,198.52,255.88,272.19,200.3366667,28.54,59.43,61.90666667,13.19,20.76666667,0.25,1.916666667,824.2657501,3721.483333,0.974100455,0.226115686,4,64
3/20/2021,64,182,411,252,139.6666667,212.7142857,183.51,33.91,162.19,138.13,146.61,198.52,255.88,139.6433333,97.75,28.54,64.78666667,9.31,14.44333333,2.79,2.233333333,1181.82,3574.781944,0.977848342,0.209314646,5,173
3/21/2021,173,64,182,466,150.6666667,176.8571429,196.97,183.51,33.91,143.99,73.8,146.61,198.52,159.9066667,68.07,97.75,72.93,20.83,16.62666667,3.66,5.44,283.6240833,2406.416667,0.98130647,0.192451582,6,215
3/22/2021,215,173,64,93,185,187.4285714,51.49,196.97,183.51,113.12,259.31,73.8,146.61,201.4233333,52.97,68.07,65.61,19.74,27.52666667,9.87,6.766666667,475.71,2775.883333,0.984473817,0.17553149,0,167
3/23/2021,167,215,173,100,151.3333333,183.4285714,90.9,51.49,196.97,103.0833333,271.16,259.31,73.8,228.99,75.79,52.97,49.26,42.01,29.70666667,6.77,6.413333333,1133.2575,2684.308333,0.987349442,0.158559385,1,72
3/24/2021,72,167,215,411,91,129.5714286,166.86,90.9,51.49,108.62,156.5,271.16,259.31,232.0866667,19.02,75.79,53.56333333,27.37,24.65333333,2.6,3.8,379.09,1449.942361,0.989932495,0.141540295,2,34
3/25/2021,34,72,167,182,113,136.8571429,68.1,166.86,90.9,140.13,268.6,156.5,271.16,172.82,65.88,19.02,38.99333333,4.58,12.22666667,2.03,1.593333333,1189.8425,3309.333333,0.992222209,0.124479264,3,233
3/26/2021,233,34,72,64,140,149.5714286,185.43,68.1,166.86,115.5633333,93.36,268.6,156.5,180.9233333,32.08,65.88,54.19333333,4.73,18.95,0.15,3.433333333,390.4956667,3053.15,0.994217907,0.107381347,4,153
3/27/2021,153,233,34,173,207.6666667,158.7142857,93.16,185.43,68.1,128.4833333,180.81,93.36,268.6,163.0533333,64.62,32.08,50.85666667,47.54,28.16333333,8.12,2.923333333,424.7685,2320.075,0.995918996,0.09025161,5,237
3/28/2021,237,153,233,215,292.3333333,197.5714286,106.86,93.16,185.43,92.35,214.99,180.81,93.36,203.6966667,55.87,64.62,60.35,32.22,42.45,0.5,4.433333333,269.605,1683.935417,0.997324973,0.07309513,6,487
3/29/2021,487,237,153,167,404.3333333,243.5714286,77.03,106.86,93.16,95.12333333,215.29,214.99,180.81,226.83,60.56,55.87,61.4,47.59,36.40666667,4.68,2.976666667,514.1653334,2373.858333,0.998435421,0.05591699,0,489
3/30/2021,489,487,237,72,347.6666667,242.8571429,101.48,77.03,106.86,107.9233333,250.21,215.29,214.99,212.91,67.77,60.56,54.97666667,29.41,31.64,3.75,3.086666667,681.5115,2868.954167,0.999250011,0.038722281,1,67
3/31/2021,67,489,487,34,224.3333333,254.7142857,145.26,101.48,77.03,130.2766667,173.23,250.21,215.29,158.5633333,36.6,67.77,50.21,17.92,28.87,0.83,4.363333333,826.116,1229.53125,0.999768502,0.021516097,2,117
4/1/2021,117,67,489,233,180,272.2857143,144.09,145.26,101.48,132.42,52.25,173.23,250.21,165.78,46.26,36.6,32.93666667,39.28,20.11,8.51,4.096666667,403.76325,1107.714584,0.99999074,0.004303538,3,356
4/2/2021,356,117,67,153,251,290.4285714,107.91,144.09,145.26,96.52,271.86,52.25,173.23,186.6666667,15.95,46.26,53.67,3.13,28.51666667,2.95,4.356666667,165.89,3040.972222,0.999916659,-0.012910296,4,280
4/3/2021,280,356,117,237,358.3333333,319.2857143,37.56,107.91,144.09,51.93,235.89,271.86,52.25,203.85,98.8,15.95,57.13666667,43.14,24.93,1.61,3.893333333,41.882,3217.080556,0.999546281,-0.030120305,5,439
4/4/2021,439,280,356,487,403.3333333,319.8571429,10.32,37.56,107.91,37.28,103.8,235.89,271.86,130.7666667,56.66,98.8,57.53666667,28.52,25.93666667,7.12,4.623333333,277.16,2739.527777,0.998879716,-0.047321388,6,491
4/5/2021,491,439,280,489,356,269.7142857,63.96,10.32,37.56,57.23333333,52.61,103.8,235.89,152.01,17.15,56.66,47.93333333,6.15,24.89666667,5.14,4.903333333,487.1,3506.244445,0.997917161,-0.064508449,0,138
4/8/2021,138,491,439,67,322.6666667,308.5714286,97.42,63.96,10.32,81.72,299.62,52.61,103.8,166.57,69.99,17.15,47.38666667,40.02,23.55,2.45,4.256666667,437.0523334,3065.581945,0.993256849,-0.1159346,3,339
4/9/2021,339,138,491,117,261,335.5714286,83.78,97.42,63.96,119.4266667,147.48,299.62,52.61,188.91,55.02,69.99,62.86666667,24.48,36.22,5.18,3.546666667,708.32,3108.21875,0.991114064,-0.133014707,4,306
4/10/2021,306,339,138,356,349.6666667,342.4285714,177.08,83.78,97.42,110.1566667,119.63,147.48,299.62,139.4966667,63.59,55.02,69.21333333,44.16,39.49333333,3.01,3.393333333,306.284,3016.616667,0.98867759,-0.150055398,5,404
4/11/2021,404,306,339,280,268,315.8571429,69.61,177.08,83.78,106.91,151.38,119.63,147.48,130.3266667,89.03,63.59,59.55666667,49.84,32.17666667,1.99,2.983333333,267.778,3551.059027,0.98594815,-0.167051626,6,94
4/12/2021,94,404,306,439,239.6666667,284.7142857,74.04,69.61,177.08,80.69333333,119.97,151.38,119.63,104.3766667,26.05,89.03,65.76,2.53,32.1,3.95,2.8,436.373,3920.966667,0.982926552,-0.183998352,0,221
4/13/2021,221,94,404,491,189,250.5714286,98.43,74.04,69.61,103.2533333,41.78,119.97,151.38,127.3566667,82.2,26.05,43.52333333,43.93,24.04,2.46,4.983333333,868.35925,4207.269444,0.979613692,-0.200890555,1,252
4/14/2021,252,221,94,138,218.6666667,257,137.29,98.43,74.04,130.3233333,220.32,41.78,119.97,140.4866667,22.32,82.2,60.79333333,25.66,37.72,8.54,4.496666667,965.1375001,3597.791666,0.976010551,-0.21772323,2,183
4/15/2021,183,252,221,339,256.6666667,256.4285714,155.25,137.29,98.43,138.8233333,159.36,220.32,41.78,214.8133333,77.86,22.32,62.53666667,43.57,35.66666667,2.49,6.213333333,500.88375,3391.152083,0.972118197,-0.23449139,3,335
4/16/2021,335,183,252,306,261.3333333,250.7142857,123.93,155.25,137.29,109.0633333,264.76,159.36,220.32,149.5466667,87.43,77.86,83.77666667,37.77,37.61333333,7.61,3.826666667,180.8376667,3475.055556,0.967937783,-0.251190064,4,266
4/17/2021,266,335,183,404,245,212.1428571,48.01,123.93,155.25,88.26333333,24.52,264.76,159.36,170.5566667,86.04,87.43,76.99,31.5,39.29,1.38,3.493333333,341.22375,3410.951389,0.963470549,-0.267814305,5,134
4/18/2021,134,266,335,94,265.3333333,255.2857143,92.85,48.01,123.93,105.2933333,222.39,24.52,264.76,131.6366667,57.5,86.04,77.44333333,48.6,27.59333333,1.49,2.806666667,907.1869999,1696.023611,0.958717817,-0.284359187,6,396
4/19/2021,396,134,266,221,289,271.8571429,175.02,92.85,48.01,149.49,148,222.39,24.52,131.31,88.79,57.5,82.08666667,2.68,28.46333333,5.55,5.26,803.67,2118.93125,0.953680997,-0.300819808,0,337
4/20/2021,337,396,134,252,393.6666667,299.8571429,180.6,175.02,92.85,137.66,23.54,148,222.39,113.8933333,99.97,88.79,87.52,34.11,13.28666667,8.74,5.16,319.782,3544.510416,0.94836158,-0.317191289,1,448
4/21/2021,448,337,396,183,282,282.4285714,57.36,180.6,175.02,102.0333333,170.14,23.54,148,76.09666667,73.8,99.97,70.22333333,3.07,23.60666667,1.19,4.61,428.7141667,3864.008333,0.942761143,-0.333468779,2,61
4/22/2021,61,448,337,335,298,289.5714286,68.14,57.36,180.6,69.14,34.61,170.14,23.54,81.68666667,36.9,73.8,55.39666667,33.64,22.98,3.9,2.05,434.8586666,4066.675,0.936881346,-0.349647455,3,385
4/23/2021,385,61,448,266,292.6666667,313.2857143,81.92,68.14,57.36,57.68666667,40.31,34.61,170.14,102.95,55.49,36.9,38.54,32.23,37.70333333,1.06,3.113333333,117.1083333,3963.538195,0.930723931,-0.365722523,4,432
4/24/2021,432,385,61,134,349.6666667,327.2857143,23,81.92,68.14,86.32,233.93,40.31,34.61,174.6266667,23.23,55.49,47.08,47.24,37.80666667,4.38,3.493333333,747.094,4024.127083,0.924290722,-0.38168922,5,232
4/25/2021,232,432,385,396,368,333.5714286,154.04,23,81.92,79.58,249.64,233.93,40.31,244.1033333,62.52,23.23,49.56333333,33.95,41.50333333,5.04,5.366666667,369.1716666,3864.458334,0.917583626,-0.397542814,6,440
4/26/2021,440,232,432,337,232,288.8571429,61.7,154.04,23,131.95,248.74,249.64,233.93,222.0066667,62.94,62.52,51.59333333,43.32,32.76,6.68,7.046666667,1059.647167,3639.9,0.91060463,-0.413278608,0,24
4/27/2021,24,440,232,448,274.3333333,276.1428571,180.11,61.7,154.04,129.1533333,167.64,248.74,249.64,198.0566667,29.32,62.94,43.49,21.01,36.58666667,9.42,6.296666667,644.50125,3257.438889,0.903355802,-0.428891938,1,359
4/28/2021,359,24,440,61,202,299.2857143,145.65,180.11,61.7,160.1566667,177.79,167.64,248.74,147.53,38.21,29.32,35.28,45.43,23.23666667,2.79,6.8,711.666,2344.878472,0.895839291,-0.444378178,2,223
4/29/2021,223,359,24,385,204.6666667,248.8571429,154.71,145.65,180.11,112.4833333,97.16,177.79,167.64,151.5233333,38.31,38.21,52.17,3.27,23.88,8.19,6.313333333,142.7965,2090.277778,0.888057323,-0.459732739,3,32
4/30/2021,32,223,359,432,202.6666667,237.5714286,37.09,154.71,145.65,111.77,179.62,97.16,177.79,149.3866667,79.99,38.31,45.39,22.94,14.71333333,7.96,6.936666667,560.8849166,2075.468182,0.880012204,-0.474951072,4,353
5/1/2021,353,32,223,232,236.6666667,250.8571429,143.51,37.09,154.71,105.7466667,171.38,179.62,97.16,179.05,17.87,79.99,65.9,17.93,24.08666667,4.66,6.513333333,709.3893334,3505.313636,0.871706319,-0.490028666,5,325
5/2/2021,325,353,32,440,288.6666667,214.8571429,136.64,143.51,37.09,98.03666667,186.15,171.38,179.62,165.7133333,99.84,17.87,48.41666667,31.39,30.14,6.92,4.206666667,81.89866667,3739.469697,0.863142128,-0.504961055,6,188
5/3/2021,188,325,353,24,269.6666667,253.7142857,13.96,136.64,143.51,77.43666667,139.61,186.15,171.38,132.6033333,27.54,99.84,55.86,41.1,38.05,1.04,2.86,332.96825,3258.822727,0.85432217,-0.519743812,0,296
5/4/2021,296,188,325,359,195.6666667,217.1428571,81.71,13.96,136.64,51.88666667,72.05,139.61,186.15,170.3066667,40.2,27.54,26.17333333,41.66,28.52,0.62,3.643333333,227.962,3127.231818,0.845249057,-0.534372558,1,103
5/5/2021,103,296,188,223,257,238.4285714,59.99,81.71,13.96,91.91666667,299.26,72.05,139.61,157.8466667,10.78,40.2,42.21666667,2.8,26.47333333,9.27,3.88,550.7220833,3326.900757,0.835925479,-0.548842958,2,372
5/6/2021,372,103,296,32,275.3333333,284,134.05,59.99,81.71,128.82,102.23,299.26,72.05,191.95,75.67,10.78,59.74,34.96,24.85333333,1.75,5.546666667,910.7879999,3984.533333,0.826354199,-0.563150724,3,351
5/7/2021,351,372,103,353,327,270.4285714,192.42,134.05,59.99,137.4733333,174.36,102.23,299.26,122.0166667,92.77,75.67,88.39666667,36.8,33.35,5.62,2.976666667,445.5075,3966.479861,0.816538051,-0.577291617,4,258
5/8/2021,258,351,372,325,356,289.5714286,85.95,192.42,134.05,158.0066667,89.46,174.36,102.23,154.7233333,96.75,92.77,77.72666667,28.29,28.34333333,1.56,4.143333333,820.0995834,3667.382639,0.806479946,-0.591261445,5,459
5/9/2021,459,258,351,188,275.6666667,278.4285714,195.65,85.95,192.42,100.3833333,200.35,89.46,174.36,196.0466667,43.66,96.75,55.47,19.94,22.16666667,5.25,4.21,90.09291666,3999.388889,0.796182864,-0.60505607,6,110
5/10/2021,110,459,258,296,199.3333333,240.2857143,19.55,195.65,85.95,75.59666667,298.33,200.35,89.46,228.2533333,26,43.66,38.58,18.27,19.53,5.82,6.92,53.60375,4236.872222,0.785649855,-0.618671403,0,29
5/11/2021,29,110,459,103,179.3333333,282.5714286,11.59,19.55,195.65,50.46,186.08,298.33,200.35,184.18,46.08,26,52.71,20.38,13.93666667,9.69,7.553333333,449.898,3974.370834,0.774884041,-0.632103411,1,399
5/12/2021,399,29,110,372,284.6666667,290.2857143,120.24,11.59,19.55,83.51,68.13,186.08,298.33,151.6133333,86.05,46.08,69.88666667,3.16,14.46333333,7.15,8.566666667,488.6483334,4073.219444,0.763888613,-0.645348113,2,426
5/13/2021,426,399,29,351,277.6666667,241.2857143,118.7,120.24,11.59,117.2,200.63,68.13,186.08,180.5866667,77.53,86.05,75.31,19.85,21.82,8.86,5.373333333,476.9273333,4258.075,0.752666828,-0.658401585,3,8
5/14/2021,8,426,399,258,308,274.4285714,112.66,118.7,120.24,98.85,273,200.63,68.13,192.8466667,62.35,77.53,58.38666667,42.45,22.08666667,0.11,4.223333333,322.6905,4048.84375,0.741222011,-0.671259958,4,490
5/15/2021,490,8,426,459,209.3333333,227.4285714,65.19,112.66,118.7,96.12333333,104.91,273,200.63,181.1366667,35.28,62.35,59.18,3.96,18.11666667,3.7,2.97,675.093,4054.6,0.729557554,-0.683919422,5,130
5/16/2021,130,490,8,110,368.3333333,281,110.52,65.19,112.66,95.21,165.5,104.91,273,162.15,79.91,35.28,71.31666667,7.94,9.36,5.1,3.783333333,652.192,4304.0375,0.717676914,-0.696376226,6,485
5/17/2021,485,130,490,29,242.3333333,292.8571429,109.92,110.52,65.19,124.0533333,216.04,165.5,104.91,216.1233333,98.76,79.91,74.30333333,16.18,12.46,2.55,3.96,763.6573333,4168.995834,0.70558361,-0.708626678,0,112
5/18/2021,112,485,130,399,303.3333333,280.5714286,151.72,109.92,110.52,127.9733333,266.83,216.04,165.5,202.0466667,44.24,98.76,61.57666667,13.26,26.4,4.23,4.81,594.077,3842.016667,0.693281227,-0.72066715,1,313
5/19/2021,313,112,485,426,227.6666667,256.5714286,122.28,151.72,109.92,157.8833333,123.27,266.83,216.04,155.4333333,41.73,44.24,34.86,49.76,31.29,7.65,4.863333333,1023.20625,4013.376389,0.680773409,-0.732494072,2,258
5/20/2021,258,313,112,8,276.6666667,292.4285714,199.65,122.28,151.72,116.5233333,76.2,123.27,266.83,156.0833333,18.61,41.73,29.42,30.85,30.96,2.71,6.563333333,169.986,3398.335417,0.668063864,-0.74410394,3,259
5/21/2021,259,258,313,490,324.3333333,287.5714286,27.64,199.65,122.28,118.32,268.78,76.2,123.27,182.8033333,27.92,18.61,24.86,12.27,25.14333333,9.33,6.506666667,796.8735834,2750.209722,0.655156357,-0.755493314,4,456
5/22/2021,456,259,258,130,368,324.5714286,127.67,27.64,199.65,99.37666667,203.43,268.78,76.2,236.3833333,28.05,27.92,40.72333333,32.31,25.10666667,7.48,8.05,653.4015,3318.7,0.642054713,-0.766658819,5,389
